Product_ID,Compressor_Type,Product_Name,Power_Rating(HP),Capacity(CFM),Pressure_Rating(PSI),Date_of_Sale,Sales_Channel,Sales_Region,Unit_Price,Quantity_Sold,Total_Sales_Revenue,Customer_ID,Company_Name,Contact_Person,Contact_Email,Contact_Phone,Installation_Date,Service_Contracts,Maintenance_History,Warranty_Information,Energy_Consumption(kWh),Efficiency_Rating(%),Operating_Cost,Environmental_Impact,Market_Trends,Customer_Satisfaction_Ratings,Marketing_Campaigns,Promotional_Discounts,Advertising_Channels,Industry_Regulations,industries
1321,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,114,72,170,2023-07-27,Online Platform,North Region,71018,7,497126,422,Nixon and Sons,Erica Craig,djensen@example.org,488-460-6203x006,2023-10-12,No,Annual service contract,1 year warranty,96.7,81.01,49664.36,Minimal environmental impact,Stable,3.8,Online Ads,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,CNC Operation
1322,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,160,950,267,2023-10-12,Online Platform,West Region,128194,4,512776,423,Bridges Inc,Jessica Nelson PhD,leechristian@example.com,001-214-704-6773,2023-12-04,No,Quarterly Maintenance,1 year warranty,45.0,89.34,64295.31,Low emissions,Declining,4.8,Online Ads,15% off for first-time buyers,Industry magazines,Compliance with industry standards,Mining
1323,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,99,812,186,2023-05-09,Online Platform,North Region,71569,1,71569,424,"Boyer, Smith and Cook",Mrs. Valerie Perez MD,nicole38@example.net,001-493-400-3469x6587,2023-05-09,Yes,Quarterly Maintenance,1 year warranty,96.0,84.29,56706.4,Environmentally friendly design,Declining,4.5,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,Compliance with industry standards,Automotive
1324,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,110,822,190,2023-09-25,Distributor,East Region,30767,8,246136,425,Johnson PLC,Nathan Adams,oscarjones@example.org,644.577.5629,2023-10-04,No,Annual service contract,1 year warranty,134.6,85.26,22969.61,Minimal environmental impact,Growing,4.5,Online Ads,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Automotive
1325,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,76,473,159,2023-03-28,Direct Sales,North Region,24684,2,49368,426,Pruitt-Williams,James Osborne,leslie55@example.net,(952)209-1969x235,2023-10-23,Yes,Regular maintenance every 6 months,2 years warranty,60.9,85.84,19716.99,Minimal environmental impact,Growing,4.2,Trade Shows,10% off for bulk orders,Social media campaigns,No specific regulations,Automotive
1326,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,131,582,236,2023-08-09,Online Platform,West Region,77173,1,77173,427,Robles-Brown,Jennifer Russo,msantiago@example.org,566-872-0873x261,2023-08-25,Yes,Quarterly Maintenance,3 years warranty,70.8,76.5,61412.31,Minimal environmental impact,Stable,4.9,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,Compliance with industry standards,Diesel Engine Starting
1327,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,43,459,128,2023-10-29,Online Platform,West Region,85686,9,771174,428,Oconnor-Brock,Jennifer Matthews,hoganleah@example.com,6304525855,2023-11-20,No,Quarterly Maintenance,3 years warranty,180.2,83.48,45385.03,Environmentally friendly design,Declining,3.6,Email Campaign,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Automotive
1328,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,96,12,118,2023-04-30,Direct Sales,West Region,14657,3,43971,429,Pearson-Mitchell,Justin Miller,andrew97@example.com,(989)387-6814,2023-08-12,Yes,Regular maintenance every 6 months,1 year warranty,5.1,70.32,9042.79,Environmentally friendly design,Growing,3.7,Email Campaign,15% off for first-time buyers,Social media campaigns,No specific regulations,Marine
1329,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,60,14,109,2022-12-31,Distributor,South Region,12783,9,115047,430,"Brown, Molina and Calderon",Darlene Wilson,staciejones@example.org,407.303.3753x602,2023-07-25,Yes,Annual service contract,5 years warranty,4.5,82.91,10015.05,Environmentally friendly design,Declining,4.4,Online Ads,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Marine
1330,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,75,119,149,2023-09-09,Online Platform,South Region,19199,3,57597,431,Neal-Moss,Michelle Mccoy,jeffreyschneider@example.net,(526)892-4376x74885,2023-11-30,No,Annual service contract,5 years warranty,23.5,94.85,11609.31,Low emissions,Declining,3.6,Email Campaign,10% off for bulk orders,Industry magazines,Compliance with industry standards,Textile
1331,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,142,265,136,2023-06-27,Direct Sales,West Region,17905,4,71620,432,Lopez Group,Anthony Harris,dean40@example.net,(328)803-9015x540,2023-10-12,Yes,Regular maintenance every 6 months,2 years warranty,42.3,86.83,9778.69,Environmentally friendly design,Growing,3.8,Trade Shows,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,Fabrication Workshops
1332,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,82,195,191,2023-11-09,Online Platform,South Region,18308,8,146464,433,Frazier-Wilson,Matthew Solomon,alyssarobbins@example.net,4476575436,2023-11-09,No,Regular maintenance every 6 months,1 year warranty,67.4,93.48,10419.44,Low emissions,Declining,4.2,Email Campaign,10% off for bulk orders,Mobile app for remote monitoring,Compliance with industry standards,Automotive
1333,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,31,198,161,2023-01-17,Online Platform,West Region,18465,4,73860,434,King-Madden,Hailey Skinner,vasquezjennifer@example.com,+1-923-393-8008x84126,2023-05-08,No,Annual service contract,3 years warranty,6.4,79.68,11205.0,Environmentally friendly design,Stable,4.8,Online Ads,10% off for bulk orders,Industry magazines,No specific regulations,Food Processing
1334,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,84,135,167,2023-11-08,Distributor,South Region,22223,5,111115,435,Petersen-Young,Jeffery Long,heatherknox@example.org,001-551-640-2157x03581,2023-11-15,Yes,Regular maintenance every 6 months,3 years warranty,53.7,90.95,11646.7,Minimal environmental impact,Declining,4.6,Online Ads,15% off for first-time buyers,Mobile app for remote monitoring,Compliance with industry standards,Textile
1335,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,74,534,177,2022-12-18,Direct Sales,East Region,42571,2,85142,436,Curtis-Brown,Patricia Garrett,bwilliams@example.com,477-708-1649,2023-10-13,No,Annual service contract,1 year warranty,140.8,76.05,32570.01,Minimal environmental impact,Stable,3.6,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,Textile
1336,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,187,684,210,2023-07-26,Online Platform,North Region,97556,5,487780,437,"Wright, Durham and Robinson",David Peck,horr@example.org,(968)581-0614,2023-09-25,No,Annual service contract,2 years warranty,245.2,75.84,53846.24,Minimal environmental impact,Declining,4.9,Email Campaign,15% off for first-time buyers,Industry magazines,Compliance with industry standards,Automotive
1337,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,47,1232,113,2023-06-01,Online Platform,North Region,107195,5,535975,438,Rodriguez-Hunter,William Cruz,tina09@example.net,534.471.8499,2023-10-24,Yes,Annual service contract,2 years warranty,75.6,92.22,56893.35,Minimal environmental impact,Declining,3.9,Trade Shows,10% off for bulk orders,Social media campaigns,No specific regulations,Automobile
1338,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,187,69,103,2023-07-06,Distributor,South Region,19472,3,58416,439,Crane PLC,Jessica Young,bensonaaron@example.com,323.405.9719x822,2023-09-27,Yes,Quarterly Maintenance,2 years warranty,12.3,84.18,15313.46,Minimal environmental impact,Declining,4.1,Trade Shows,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,Paper
1339,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,135,14,109,2023-04-02,Direct Sales,East Region,12812,10,128120,440,Long LLC,Sherri Newman,ithomas@example.com,743-323-6352x34249,2023-11-20,Yes,Quarterly Maintenance,1 year warranty,6.5,70.65,7170.68,Low emissions,Stable,4.1,Online Ads,10% off for bulk orders,Industry magazines,Compliance with industry standards,Textile
1340,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,126,26,147,2023-12-08,Distributor,South Region,12052,4,48208,441,"Murray, Martinez and Fisher",Anne Miller,kennedyandrea@example.org,001-237-783-8546x29843,2023-12-08,Yes,Regular maintenance every 6 months,5 years warranty,2.8,94.99,8996.46,Low emissions,Declining,4.3,Trade Shows,15% off for first-time buyers,Industry magazines,No specific regulations,Paint Shot
1341,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,187,1197,184,2023-11-26,Direct Sales,West Region,133062,3,399186,442,Stanton-Dominguez,Madison Hodges,rebeccaolson@example.net,+1-750-468-8520x9425,2023-12-07,No,Quarterly Maintenance,1 year warranty,52.5,93.73,84806.35,Minimal environmental impact,Stable,4.5,Email Campaign,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Circuit Breakers
1342,OIL LUBRICATED PISTON AIR COMPRESSORS,ALUMINIUM COAXIAL PISTON COMPRESSORS,132,3,125,2023-02-26,Online Platform,North Region,11131,2,22262,443,Reyes-Sanchez,Lauren Clark,garyroberson@example.org,545-833-3285x544,2023-11-24,No,Annual service contract,3 years warranty,1.0,71.62,6536.08,Environmentally friendly design,Growing,3.8,Online Ads,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,Automobile
1343,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,75,1173,135,2023-07-29,Online Platform,South Region,77377,1,77377,444,Carter PLC,Nancy Barnett,benjaminangela@example.net,9113626864,2023-10-02,No,Regular maintenance every 6 months,3 years warranty,180.8,94.4,54960.05,Environmentally friendly design,Stable,4.4,Online Ads,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Small Machining
1344,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,174,1111,171,2023-09-21,Distributor,West Region,40333,9,362997,445,Murray-Larson,Kristin Dean,jason29@example.org,001-634-729-2180x565,2023-11-05,Yes,Annual service contract,1 year warranty,129.4,91.04,20482.74,Low emissions,Stable,4.0,Online Ads,15% off for first-time buyers,Social media campaigns,Compliance with industry standards,Fabrication Workshops
1345,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,175,584,270,2023-11-15,Direct Sales,East Region,148840,5,744200,446,Douglas Ltd,Stephen Peterson,bakermelissa@example.org,3285455011,2023-11-15,No,Regular maintenance every 6 months,3 years warranty,89.0,79.21,81744.7,Low emissions,Declining,3.6,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,No specific regulations,Plastic Manufacturing
1346,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,144,68,104,2023-04-20,Distributor,North Region,19565,2,39130,447,Wagner-Arnold,Ashlee Harrison,amberdougherty@example.net,987.494.8934x4498,2023-05-14,No,Quarterly Maintenance,1 year warranty,65.4,78.58,14340.01,Environmentally friendly design,Declining,4.5,Online Ads,10% off for bulk orders,Industry magazines,Compliance with industry standards,Paper
1347,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,92,409,190,2023-07-13,Online Platform,North Region,18570,10,185700,448,Jackson-Shelton,Jackie Johnson,noah31@example.net,819.893.2195x03971,2023-07-24,No,Annual service contract,3 years warranty,58.4,90.86,11390.81,Environmentally friendly design,Stable,4.3,Online Ads,10% off for bulk orders,Mobile app for remote monitoring,Compliance with industry standards,Automotive
1348,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,32,22,104,2023-06-18,Direct Sales,North Region,13180,8,105440,449,Schwartz-Jenkins,Michelle Knight,christopher84@example.org,8895756177,2023-07-11,No,Quarterly Maintenance,1 year warranty,4.5,74.21,8205.42,Low emissions,Growing,4.3,Online Ads,15% off for first-time buyers,Mobile app for remote monitoring,Compliance with industry standards,Paint Shot
1349,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,143,742,246,2022-12-20,Online Platform,North Region,32917,7,230419,450,Williams Group,Christopher Hobbs,hannah46@example.com,769.942.7759x244,2023-10-28,No,Annual service contract,5 years warranty,177.7,81.81,24385.65,Environmentally friendly design,Growing,3.5,Trade Shows,15% off for first-time buyers,Mobile app for remote monitoring,Compliance with industry standards,Fabrication Workshops
1350,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,85,1424,236,2023-06-10,Direct Sales,South Region,41332,4,165328,451,Fisher-Lynch,Michael Mclean,vrodriguez@example.org,732.576.7626x90705,2023-07-30,No,Quarterly Maintenance,5 years warranty,17.8,76.43,29737.87,Environmentally friendly design,Stable,4.6,Trade Shows,"Free shipping for orders above $10,000",Mobile app for remote monitoring,No specific regulations,General Engineering
1351,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,93,10,94,2023-03-16,Distributor,East Region,14826,7,103782,452,"Montes, Long and Mendoza",Chelsea Padilla,brittanyali@example.net,+1-700-938-3203x65046,2023-04-18,No,Annual service contract,1 year warranty,6.9,84.5,10356.23,Low emissions,Growing,4.9,Trade Shows,15% off for first-time buyers,Industry magazines,No specific regulations,CNC Operation
1352,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,42,300,152,2023-06-12,Direct Sales,North Region,19960,7,139720,453,Holt LLC,Nathaniel Palmer,scottjoseph@example.net,(772)887-2902,2023-09-21,Yes,Quarterly Maintenance,2 years warranty,11.9,82.09,12770.26,Environmentally friendly design,Declining,3.6,Trade Shows,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Automotive
1353,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,110,210,103,2023-11-09,Direct Sales,North Region,13696,9,123264,454,Lopez-Bradshaw,Juan Griffin,rnewton@example.com,532.473.8555,2023-12-07,Yes,Annual service contract,1 year warranty,16.1,72.66,7530.29,Minimal environmental impact,Growing,3.9,Email Campaign,10% off for bulk orders,Mobile app for remote monitoring,No specific regulations,Food Processing
1354,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,144,260,127,2023-11-24,Direct Sales,South Region,13544,6,81264,455,Jackson Inc,Sara Foster,petersonmonica@example.com,889.753.5096x308,2023-12-07,Yes,Annual service contract,2 years warranty,10.4,82.59,10010.5,Low emissions,Stable,3.6,Email Campaign,15% off for first-time buyers,Industry magazines,No specific regulations,Automotive
1355,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,74,15,106,2023-10-06,Distributor,East Region,14195,7,99365,456,"Miller, Davis and Roberts",Barbara Pham,ortizkaren@example.com,+1-771-781-8733x36544,2023-11-08,Yes,Regular maintenance every 6 months,1 year warranty,3.4,77.82,9689.92,Environmentally friendly design,Growing,4.2,Trade Shows,15% off for first-time buyers,Industry magazines,No specific regulations,Paint Shot
1356,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,102,26,111,2023-09-13,Online Platform,North Region,16106,7,112742,457,Smith Inc,John Allison,ashleegordon@example.com,2746896788,2023-10-11,Yes,Quarterly Maintenance,5 years warranty,7.8,93.68,12681.27,Minimal environmental impact,Stable,4.1,Email Campaign,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,Automobile
1357,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,32,16,101,2023-04-20,Online Platform,North Region,14737,3,44211,458,Martin Ltd,Priscilla Curry,evansscott@example.org,+1-431-824-1631,2023-12-02,No,Regular maintenance every 6 months,2 years warranty,5.7,80.19,8182.73,Environmentally friendly design,Growing,3.9,Trade Shows,"Free shipping for orders above $10,000",Mobile app for remote monitoring,No specific regulations,General Engineering
1358,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,65,415,109,2023-08-10,Online Platform,South Region,116946,1,116946,459,"Bates, Holmes and Johnson",Jason Santana,janeturner@example.net,+1-476-333-1426,2023-10-22,No,Quarterly Maintenance,3 years warranty,8.8,76.29,60196.04,Minimal environmental impact,Growing,4.8,Trade Shows,10% off for bulk orders,Industry magazines,No specific regulations,Circuit Breakers
1359,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,115,102,131,2023-05-22,Direct Sales,South Region,19845,8,158760,460,"Morris, Kaufman and Wilson",Sandra Hale,bfranco@example.net,+1-736-745-7922x51353,2023-09-23,Yes,Annual service contract,2 years warranty,33.0,72.68,12854.84,Minimal environmental impact,Declining,4.2,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,Compliance with industry standards,Automotive
1360,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,127,17,120,2023-06-12,Distributor,North Region,13319,9,119871,461,"Jones, Butler and Kim",Melanie Norman,hfernandez@example.org,(531)961-1056,2023-07-09,No,Quarterly Maintenance,3 years warranty,4.3,80.72,10002.52,Environmentally friendly design,Growing,4.3,Trade Shows,10% off for bulk orders,Industry magazines,No specific regulations,Engine Starting
1361,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,197,278,107,2023-08-27,Distributor,East Region,24666,8,197328,462,Turner Group,Christopher Martinez,ramosbryan@example.com,+1-924-996-7808x0463,2023-12-01,Yes,Regular maintenance every 6 months,3 years warranty,65.8,79.38,18466.89,Environmentally friendly design,Declining,4.2,Trade Shows,15% off for first-time buyers,Social media campaigns,No specific regulations,Small Machining
